replicate,log_loss,brier,auc,accuracy,games,home_win_rate,mean_probability,correct_games,expected_calibration_error,min_predicted_probability,max_predicted_probability,mean_predicted_probability,observed_home_win_rate,calibration_intercept_alpha,calibration_slope_gamma,delta_log_loss_vs_elo,delta_brier_vs_elo,delta_auc_vs_elo,delta_accuracy_vs_elo,delta_log_loss_vs_rank,delta_brier_vs_rank,delta_auc_vs_rank,delta_accuracy_vs_rank
545,0.4757609550174649,0.15273317495931207,0.8755681818181819,0.8045977011494253,87,0.632183908045977,0.5215825975804523,70,0.1499636088763143,0.12958208255420636,0.9690462970709675,0.5215825975804523,0.632183908045977,0.8214735797287783,1.8787278834559487,0.003581367535162916,0.0011474184061497639,0.0,0.0,-0.0258260082272041,-0.00933277627438095,-0.005681818181818121,-0.02298850574712641
546,0.4269971068636984,0.13463236275623516,0.8968590831918506,0.8,100,0.62,0.5600443999088821,80,0.12241718883977645,0.06816437655118983,0.9542478662684957,0.5600443999088821,0.62,0.40877620108551443,1.587849450091176,0.00420057756676262,0.0009555812161837485,0.0,0.0,-0.02855287679481633,-0.008391802321550873,0.0029711375212224667,0.0
547,0.47536018181909273,0.15424244741686668,0.8700396825396826,0.7777777777777778,90,0.4666666666666667,0.5152974033339479,70,0.11899009886018161,0.06816437655118983,0.9690462970709675,0.5152974033339479,0.4666666666666667,-0.3157837528466617,1.11444046726212,0.0014744062056661345,0.0003227003966225217,0.0,0.0,-0.03283597353151363,-0.010824424118460851,0.01736111111111105,0.011111111111111072
548,0.4659337846028052,0.15220897996140864,0.879472693032015,0.7578947368421053,95,0.6210526315789474,0.5169255895217439,72,0.12633977000429775,0.12958208255420636,0.9690462970709675,0.5169255895217439,0.6210526315789474,0.8860202442288233,1.87524381424525,0.002943100712901381,0.0005406830287648379,0.0,0.0,-0.016401776452100114,-0.00269264765336083,-0.015536723163841915,-0.03157894736842104
549,0.4875697584726755,0.1582694659927572,0.8385236447520185,0.788235294117647,85,0.6,0.5523245160276746,67,0.14351952995994527,0.06816437655118983,0.9690462970709675,0.5523245160276746,0.6,0.2868199251967888,1.2643081517900339,0.0016776499807874545,0.0008183641011040022,0.0,0.0,-0.0409593404444063,-0.01691931091431964,0.008650519031141779,0.0
550,0.49832097526456076,0.16158668072413,0.8438914027149321,0.7864077669902912,103,0.49514563106796117,0.5240713610132535,81,0.11319580499809605,0.06816437655118983,0.9690462970709675,0.5240713610132535,0.49514563106796117,-0.1903387339068698,1.2242881142485837,0.002130426543973052,0.0008526555793037516,0.0,0.0,-0.02627794427918284,-0.009840312961607117,0.014328808446455454,-0.009708737864077666
551,0.4760441570518155,0.15440510154859957,0.8391003460207612,0.7745098039215687,102,0.6666666666666666,0.5813241933550648,79,0.12778304116270872,0.06816437655118983,0.9542478662684957,0.5813241933550648,0.6666666666666666,0.4590082781895622,1.4303184313395458,0.002968276888027921,0.0007674044515162126,0.0,0.0,-0.021878627754327473,-0.007925673695050928,-0.0017301038062284002,-0.009803921568627416
552,0.5134315550232937,0.1704276657819227,0.8333333333333334,0.7272727272727273,88,0.5454545454545454,0.5136709190242492,64,0.15078733388539556,0.11618154536081363,0.9542478662684957,0.5136709190242492,0.5454545454545454,0.19735202957835907,1.2740201955065422,0.0017062275664677662,0.00037509781724090474,0.0,0.0,-0.0034169501161628313,0.0017054696247618961,-0.012499999999999956,-0.05681818181818177
553,0.4706185718497233,0.15231128178713074,0.8511396011396011,0.7927927927927928,111,0.6486486486486487,0.5827688533013323,88,0.12262639190144929,0.06816437655118983,0.9690462970709675,0.5827688533013323,0.6486486486486487,0.37475179844106815,1.272203394150135,0.0020827769473240054,0.0006550828982138934,0.0,0.0,-0.037055858158549226,-0.01482867997265408,0.026709401709401615,0.009009009009009028
554,0.4885373050605066,0.1597676578615034,0.8440122044241036,0.7572815533980582,103,0.5533980582524272,0.5561207470009939,78,0.11841190771987195,0.06816437655118983,0.9542478662684957,0.5561207470009939,0.5533980582524272,-0.05454039036188604,1.2277842195334243,0.0020328216066594074,0.0005015478569428689,0.0,0.0,-0.02053739544302907,-0.00659696445842925,0.008390541571319576,-0.009708737864077666
555,0.4355623117966931,0.13679513947559796,0.9110473457675754,0.8073394495412844,109,0.6238532110091743,0.5281781214720435,88,0.1413967031315353,0.12958208255420636,0.9690462970709675,0.5281781214720435,0.6238532110091743,0.8911452627267007,2.199190143043202,0.004717932354485865,0.0014207919743062514,0.0,0.0,-0.031147717651205775,-0.010212892265641399,2.220446049250313e-16,-0.01834862385321101
556,0.4525705554606494,0.14609377689022143,0.8685503685503686,0.7766990291262136,103,0.6407766990291263,0.5717459407041025,80,0.10162944896454305,0.06816437655118983,0.9542478662684957,0.5717459407041025,0.6407766990291263,0.4054043014753195,1.4723252475628783,0.0033618958435280843,0.0006863682236152857,0.0,0.0,-0.023786779280069947,-0.0070105780458412925,0.0016380016380016515,0.0
557,0.43864894011549066,0.1403266045492465,0.8682908260373049,0.7870370370370371,108,0.6574074074074074,0.6083211713197662,85,0.09916784147882368,0.06816437655118983,0.9690462970709675,0.6083211713197662,0.6574074074074074,0.24089303906881748,1.3272860648738092,0.0030581802495723287,0.0006503822518718894,0.0,0.0,-0.03523904687953716,-0.012686606099788,0.02093642938713358,0.0185185185185186
558,0.4910069240608918,0.15913919299708817,0.8509615384615384,0.77,100,0.52,0.49825604979912574,77,0.10376680287658627,0.11618154536081363,0.9690462970709675,0.49825604979912574,0.52,0.17204014482456556,1.337235201730807,0.0023443878358588854,0.0008770361383126368,0.0,0.0,-0.025873931421006968,-0.008968234442538386,0.008814102564102533,-0.030000000000000027
559,0.48608772648470805,0.15685704585433782,0.8535947712418301,0.7916666666666666,96,0.46875,0.520777606072633,76,0.10295144338764249,0.06816437655118983,0.9690462970709675,0.520777606072633,0.46875,-0.33129286365648764,1.0975847058739228,0.00118521960913609,0.0006196716624418674,0.0,0.0,-0.04303985391369086,-0.01711810340939962,0.027886710239651502,0.01041666666666663
560,0.47892686783999,0.15310220139691527,0.8765243902439024,0.7865168539325843,89,0.5393258426966292,0.5054916522812742,70,0.13580873530598192,0.11618154536081363,0.9690462970709675,0.5054916522812742,0.5393258426966292,0.25884396323855924,1.7525470956256828,0.004271124458066544,0.001552591551788135,0.0,0.0,-0.020025284318653636,-0.006323730083878071,0.000508130081300795,-0.0449438202247191
561,0.4563398298287903,0.1462218904190425,0.8830645161290324,0.7843137254901961,102,0.6078431372549019,0.5418934907022658,80,0.12481171642577198,0.06816437655118983,0.9690462970709675,0.5418934907022658,0.6078431372549019,0.44393815193385305,1.724591967048174,0.004060791574075018,0.001153791971161694,0.0,0.0,-0.023539682816965113,-0.00703742972574517,0.0004032258064518013,-0.019607843137254943
562,0.47281248733412745,0.15091832135856686,0.8611111111111112,0.8354430379746836,79,0.5443037974683544,0.5095138250926006,66,0.12272770522330528,0.11618154536081363,0.9690462970709675,0.5095138250926006,0.5443037974683544,0.262850990383912,1.5853548068177472,0.0038375505058897974,0.0013194346196026552,0.0,0.0,-0.028547792460278776,-0.009774431625602431,-0.00710594315245483,0.0
563,0.4914433993554365,0.16213263431107233,0.8407046476761618,0.7596153846153846,104,0.5576923076923077,0.5535655383189029,79,0.0790628651125401,0.06816437655118983,0.9690462970709675,0.5535655383189029,0.5576923076923077,0.013395328964824647,1.0932308996681879,0.0007788016242633589,1.4166303781343315e-05,0.0,0.0,-0.027301356115139452,-0.009379566598817168,0.016491754122938462,0.009615384615384581
564,0.5112162476980683,0.17113751238368335,0.8287385129490392,0.7272727272727273,99,0.5757575757575758,0.4980235702129264,72,0.102044360954977,0.11618154536081363,0.9690462970709675,0.4980235702129264,0.5757575757575758,0.5277214094763878,1.3034863872757312,0.0004896373796237086,-0.00010482505235945294,0.0,0.0,-0.015596797922257433,-0.003374152445984463,-0.007101086048454608,-0.030303030303030276
565,0.4955597964268013,0.16357601044772696,0.8362268518518519,0.7674418604651163,86,0.627906976744186,0.5483873039544285,66,0.09715949226367677,0.06816437655118983,0.9690462970709675,0.5483873039544285,0.627906976744186,0.47377467677436785,1.3764457719294978,0.001986872921795113,0.00044238881787481144,0.0,0.0,-0.018232338130034054,-0.005419601564312704,-0.0063657407407407,-0.011627906976744207
566,0.46435978597469174,0.15067497704180155,0.8487394957983193,0.7835051546391752,97,0.6494845360824743,0.5945012614894735,76,0.09278768685785627,0.06816437655118983,0.9542478662684957,0.5945012614894735,0.6494845360824743,0.29823887048305997,1.2258210338794793,0.002133288893183538,0.00033282494709785393,0.0,0.0,-0.027399089069342353,-0.009622462067864962,0.017740429505135324,0.010309278350515427
567,0.5018811647942032,0.16584856900867923,0.8311594202898551,0.7547169811320755,106,0.5660377358490566,0.5643722866107034,80,0.10322171614290149,0.06816437655118983,0.9690462970709675,0.5643722866107034,0.5660377358490566,-0.0014173492840670405,1.067373875702717,0.00046759620737180096,9.498687795289618e-05,0.0,0.0,-0.028144630367961332,-0.010657697845775915,0.021739130434782594,0.0
568,0.44288885189298527,0.13955474879803217,0.8848403058929375,0.8125,96,0.59375,0.5629131556278456,78,0.11337727474209128,0.06816437655118983,0.9690462970709675,0.5629131556278456,0.59375,0.16441267758150913,1.4517489024112797,0.003686548068618678,0.001193618101217847,0.0,0.0,-0.03801734384862393,-0.01415204009050855,0.02249212775528575,0.0
569,0.44275267273938185,0.14197261079676035,0.8974358974358974,0.7692307692307693,65,0.6,0.5446251167161894,50,0.1514807577451829,0.11618154536081363,0.9261234339430072,0.5446251167161894,0.6,0.43128251814830076,1.5607969453239199,0.003606390465120457,0.0006839735000829239,0.0,0.0,-0.016589535244303677,-0.0021552462460240063,-0.004930966469428033,-0.03076923076923077
570,0.48698226542778505,0.15728429718978204,0.8558213716108453,0.8035714285714286,112,0.5089285714285714,0.5516801211416441,90,0.11262892059661868,0.06816437655118983,0.9690462970709675,0.5516801211416441,0.5089285714285714,-0.3063058549869686,1.1999723364424157,0.0017941286558276759,0.0007528393484089457,0.0,0.0,-0.03670746580430556,-0.014732478005179267,0.02998405103668267,0.017857142857142905
571,0.43989225417085215,0.13743783959440634,0.9102443609022557,0.8404255319148937,94,0.5957446808510638,0.5291558632326228,79,0.15802307188951095,0.12958208255420636,0.9690462970709675,0.5291558632326228,0.5957446808510638,0.5579202898469773,2.133088755746303,0.005277359704501328,0.0017875063106855271,0.0,0.0,-0.032768326640179535,-0.011287932585796412,0.0023496240601503793,-0.010638297872340385
572,0.4751961499393165,0.1554713711564849,0.8752136752136751,0.7623762376237624,101,0.6435643564356436,0.522757453534823,77,0.14255518608412152,0.12958208255420636,0.9690462970709675,0.522757453534823,0.6435643564356436,0.956493409849706,1.8483183433301502,0.0026491768897327628,0.000512736341344161,0.0,0.0,-0.01701856840257837,-0.0038457259254927323,-0.01239316239316246,-0.02970297029702973
573,0.391225842525792,0.12193845618211134,0.9315491507977355,0.7916666666666666,96,0.6979166666666666,0.5876502403240013,76,0.16971493224234657,0.06816437655118983,0.9542478662684957,0.5876502403240013,0.6979166666666666,0.9675347274653905,1.8730372218347908,0.004557774451359908,0.0007297461149643747,0.0,0.0,-0.03109005296217837,-0.008245182335423804,0.006690684508492084,0.0
574,0.4565403101991002,0.1460229573245889,0.8701298701298702,0.801980198019802,101,0.6534653465346535,0.571630774605463,81,0.13394482696155147,0.06816437655118983,0.9690462970709675,0.571630774605463,0.6534653465346535,0.5180197516954111,1.4669973291828273,0.0028900643139307958,0.0009271310100074093,0.0,0.0,-0.03695891190661588,-0.014239645621967667,0.016883116883116944,0.0
575,0.4375933492132318,0.13910284058997027,0.8755482456140351,0.797752808988764,89,0.6404494382022472,0.582503088516749,71,0.09358551464898994,0.06816437655118983,0.9328529855673348,0.582503088516749,0.6404494382022472,0.3153064573396172,1.469468370723513,0.0038285005608031386,0.0008817355178392106,0.0,0.0,-0.03208038870259283,-0.010951698306354174,0.010964912280701733,0.011235955056179692
576,0.4684070455531774,0.1533337316885752,0.8596938775510203,0.7692307692307693,91,0.6153846153846154,0.5565093329510763,70,0.08939087558305504,0.06816437655118983,0.9690462970709675,0.5565093329510763,0.6153846153846154,0.373705233044546,1.2169770461110323,0.0014706438446085435,6.879854495664417e-05,0.0,0.0,-0.02749188279202819,-0.008596830371316394,0.017346938775509968,0.0
577,0.4473325341242121,0.14390284978298,0.8727549467275495,0.7796610169491526,118,0.6186440677966102,0.5754972829005784,92,0.09858864739609265,0.06816437655118983,0.9690462970709675,0.5754972829005784,0.6186440677966102,0.2547708494783894,1.2859925583432588,0.0024699074102284557,0.0005108260730763425,0.0,0.0,-0.034053419875580526,-0.0117194930301458,0.018569254185692552,0.008474576271186418
578,0.47836016781103174,0.15393845635461675,0.8541666666666666,0.7954545454545454,88,0.5909090909090909,0.546803023716727,70,0.10701725660370162,0.06816437655118983,0.9542478662684957,0.546803023716727,0.5909090909090909,0.23097794707957803,1.4769902267836597,0.0034099960868276824,0.0010561263661784392,0.0,0.0,-0.0224638064921725,-0.007816131502600743,0.002136752136752018,-0.011363636363636354
579,0.4741228782137416,0.15627121391625493,0.8467741935483871,0.7446808510638298,94,0.6595744680851063,0.5855971044239424,70,0.10242486703207644,0.06816437655118983,0.9542478662684957,0.5855971044239424,0.6595744680851063,0.4180019120095279,1.3021743418958056,0.0021972938812821474,0.00023466986883025065,0.0,0.0,-0.015483897425293047,-0.003462718046844837,0.0010080645161288926,-0.010638297872340496
580,0.50683727618882,0.1660984578915001,0.8556949806949806,0.7419354838709677,93,0.3978494623655914,0.5000473765479588,69,0.189845250047237,0.06816437655118983,0.9328529855673348,0.5000473765479588,0.3978494623655914,-0.6361942691663569,1.1464112729389642,0.0017052795670484677,0.000596723374101632,0.0,0.0,-0.01651365090765522,-0.004156069669779827,0.010617760617760541,-0.032258064516129004
581,0.4351537409289328,0.13563199870321296,0.8882921589688507,0.8160919540229885,87,0.5632183908045977,0.5620766714370539,71,0.11826405577510729,0.06816437655118983,0.9328529855673348,0.5620766714370539,0.5632183908045977,-0.07395869744672474,1.479383596508991,0.0043082496879652266,0.0012902154801300025,0.0,0.0,-0.03356272655973669,-0.011833271249348049,0.013426423200859294,0.0
582,0.482257579348919,0.15768653508214026,0.8548163548163549,0.7610619469026548,113,0.6548672566371682,0.5540920521415049,86,0.13767218080790575,0.06816437655118983,0.9690462970709675,0.5540920521415049,0.6548672566371682,0.6260268902633964,1.591464494090321,0.0027836517619477807,0.0006989062244438793,0.0,0.0,-0.0159311164048897,-0.004436722839568474,-0.008316008316008205,-0.026548672566371723
583,0.4658972479359885,0.14668019097345603,0.8656462585034013,0.8214285714285714,84,0.5,0.546087624099256,69,0.10872258423994607,0.06816437655118983,0.9690462970709675,0.546087624099256,0.5,-0.3567048029021773,1.2771504199355646,0.00269723814153644,0.0011015132187437437,0.0,0.0,-0.043035205455708714,-0.017701411578291637,0.022675736961451087,0.011904761904761862
584,0.48806969204233414,0.1595024699133529,0.8527062999112688,0.7473684210526316,95,0.5157894736842106,0.5205188893867073,71,0.1264337452181566,0.06816437655118983,0.9542478662684957,0.5205188893867073,0.5157894736842106,-0.03288599618227912,1.274908517753787,0.0024422296568249457,0.0006271657915846718,0.0,0.0,-0.01623399870931158,-0.003829766318376615,0.004436557231588201,-0.03157894736842104
585,0.4360722803791978,0.1377247826248879,0.8993666432090077,0.8205128205128205,78,0.6282051282051282,0.5401005328047234,64,0.13602184817251411,0.12958208255420636,0.9690462970709675,0.5401005328047234,0.6282051282051282,0.7475504584648476,1.9938929734049964,0.00458485158844224,0.0012513170990980094,0.0,0.0,-0.028200893062064247,-0.008374416650919037,-0.005629838142153454,-0.012820512820512886
586,0.4832561118267504,0.15692313328345237,0.8609756097560975,0.7777777777777778,81,0.5061728395061729,0.5494352187870497,63,0.12435305294536822,0.06816437655118983,0.9328529855673348,0.5494352187870497,0.5061728395061729,-0.3034454155007974,1.1706356083314764,0.0016715434767537451,0.0004026212929360562,0.0,0.0,-0.024444378731653338,-0.00791378990563435,0.013414634146341475,0.0
587,0.40109518384846654,0.12222101242040587,0.9175438596491228,0.8275862068965517,87,0.6551724137931034,0.5796550917271062,72,0.15217481529737975,0.06816437655118983,0.9690462970709675,0.5796550917271062,0.6551724137931034,0.5304370615309117,1.862808107312849,0.005519037337108457,0.0015965817908652202,0.0,0.0,-0.04138256449785055,-0.014924751927372137,0.012865497076023358,0.0
